time_s,reference_deg,angle_deg,error_deg,velocity_rad_s,tension_N,moment_arm_m,torque_raw_Nm,torque_applied_Nm,P_Nm,I_Nm,damping_Nm,saturated,fixed_excitation,TRIlong_activation,TRIlong_fiber_length_m,TRIlong_path_length_m,TRIlong_tendon_force_N,TRIlat_activation,TRIlat_fiber_length_m,TRIlat_path_length_m,TRIlat_tendon_force_N,TRImed_activation,TRImed_fiber_length_m,TRImed_path_length_m,TRImed_tendon_force_N,BIClong_activation,BIClong_fiber_length_m,BIClong_path_length_m,BIClong_tendon_force_N,BICshort_activation,BICshort_fiber_length_m,BICshort_path_length_m,BICshort_tendon_force_N,BRA_activation,BRA_fiber_length_m,BRA_path_length_m,BRA_tendon_force_N
0.1,20.0,19.792269761856296,0.20773023814370378,-0.03931605854911031,2.0240431043200524,0.054689521705276675,0.1106939492861271,0.1106939492861271,0.10876729834678633,0.0019266509393407575,0.0,0,0.01,0.01,0.14441676566326545,0.28549011003673763,17.578245186614115,0.01,0.07829519031520099,0.17449142117265692,4.9337530061230215,0.01,0.07329680495781787,0.16211922465361644,4.63523147828719,0.01,0.14379405626658767,0.4193274177668215,52.810977892357606,0.01,0.1430256106475685,0.3364399488174488,10.365478870659551,0.01,0.0886685201503256,0.14239054703084567,14.658731617891737
0.11,20.0,19.77190015528705,0.22809984471294956,-0.03180805865424747,2.2300039520576846,0.05466505416927792,0.12190328683693717,0.12190328683693717,0.11943279940586249,0.0024704874310746893,0.0,0,0.01,0.01,0.14440820449097116,0.28548153660925196,17.583217198962753,0.01,0.07828638038732301,0.17448284774517123,4.945107924829864,0.01,0.07328808098312245,0.16211065122613072,4.645892557953946,0.01,0.1438013503282238,0.41933484183184966,52.815513979497176,0.01,0.1430335546782492,0.33644737288247706,10.358252144392646,0.01,0.08867364876784159,0.1423954029778113,14.634585894620539
0.12,20.0,19.756244838692393,0.243755161307608,-0.022877429501050008,2.3917022640726695,0.05464624815464165,0.13069755543453337,0.13069755543453337,0.12762990400642937,0.003067651428104002,0.0,0,0.01,0.01,0.1444014246065539,0.2854749475739345,17.593733110312137,0.01,0.07827939134659562,0.1744762587098538,4.959221637207356,0.01,0.07328118392320608,0.1621040621908133,4.659131594981655,0.01,0.1438071977175833,0.4193405449264801,52.8104792577967,0.01,0.1430401019600356,0.3364530759771075,10.346525450160517,0.01,0.08867776545744112,0.14239913540005733,14.600589160137906
0.13,20.0,19.745991491492507,0.25400850850749207,-0.012967094858652798,2.5021876183770573,0.05463393072134088,0.13670434499420908,0.13670434499420908,0.13299854404607292,0.003705800948136149,0.0,0,0.01,0.01,0.14439672612974386,0.28547063221343505,17.60925393936426,0.01,0.0782745325155606,0.1744719433493543,4.975419104454441,0.01,0.07327641875110422,0.1620997468303138,4.674315379858251,0.01,0.14381134362360887,0.4193442788291576,52.79610585870104,0.01,0.14304496618528098,0.336456809879785,10.330836054176336,0.01,0.08868068909233863,0.14240158007791479,14.558266111718753
0.14,20.0,19.741562300518193,0.2584376994818052,-0.0025601699832565905,2.5570567748057704,0.054628609760176854,0.13968845668548086,0.13968845668548086,0.13531766301711434,0.004370793668366514,0.0,0,0.01,0.01,0.14439430663908023,0.2854687681059121,17.629005850966838,0.01,0.07827200817637693,0.17447007924183136,4.992931296948297,0.01,0.07327398537465998,0.16209788272279085,4.690722799636808,0.01,0.1438136166897049,0.41934589146353773,52.773072412674246,0.01,0.14304794459312248,0.33645842251416513,10.311896860572212,0.01,0.08868229740408932,0.1424026361552411,14.509538100370834
0.15,20.0,19.743097464322865,0.2569025356771348,0.007840486718114853,2.554641684941118,0.05463045402209307,0.13956123511209814,0.13956123511209814,0.13451385312864605,0.0050473819834520855,-0.0,0,0.01,0.01,0.14439414976843465,0.285469414206766,17.655482229940834,0.01,0.07827180851419946,0.17447072534268532,5.013425495703587,0.01,0.07327386075132258,0.16209852882364484,4.710466816651231,0.01,0.14381386447196826,0.4193453325439733,52.74494891845076,0.01,0.1430489238274303,0.33645786359460067,10.290591308333584,0.01,0.0886824833715854,0.14240227011481027,14.460905100509468
0.16,20.0,19.7504443205828,0.24955567941719675,0.017716172111008625,2.4961346387259176,0.05463927999699411,0.13638699943554114,0.13638699943554114,0.1306670481864458,0.005719951249095316,-0.0,0,0.01,0.01,0.144395921644218,0.28547250628220633,17.69778246351481,0.01,0.07827356776615348,0.17447381741812562,5.044428452846349,0.01,0.07327572886411723,0.1621016208990851,4.7402425436955395,0.01,0.14381184096805721,0.4193426573944916,52.722240129632794,0.01,0.14304738139433087,0.33645518844511896,10.274917891454207,0.01,0.08868106639825658,0.14240051838709947,14.431449059710163
0.17,20.0,19.763164407289743,0.23683559271025642,0.026593716222955303,2.3855303527538667,0.05465456044216911,0.1303801128512152,0.1303801128512152,0.12400682636118765,0.006373286490027545,-0.0,0,0.01,0.01,0.14439983520323696,0.2854778598739804,17.74273707026942,0.01,0.07827751202272731,0.1744791710098997,5.075920722102057,0.01,0.07327980131882884,0.1621069744908592,4.769796351571787,0.01,0.14380797704077583,0.4193380244845058,52.695452771937425,0.01,0.14304367731970977,0.33645055553513314,10.262075866243919,0.01,0.0886783540295474,0.14239748565415947,14.403285020291785
0.18,20.0,19.78056911888985,0.21943088111014825,0.034072423705252854,2.2292824770251767,0.05467546735585203,0.12188706129956299,0.12188706129956299,0.1148937406777295,0.006993320621833484,-0.0,0,0.01,0.01,0.14440576144654743,0.2854851852841988,17.785135585963307,0.01,0.07828352665193218,0.1744864964201181,5.1037374375871485,0.01,0.07328592880064887,0.1621142999010776,4.795644878378525,0.01,0.14380250067630113,0.4193316827710674,52.665322024278595,0.01,0.14303823667054044,0.33644421382169476,10.249626653364404,0.01,0.08867450875574502,0.14239333630992398,14.376576702232772
0.19,20.0,19.801764497477826,0.1982355025221719,0.0398337423140988,2.0358641782219182,0.054700925983779305,0.11136365572594482,0.11136365572594482,0.10379586640072269,0.007567789325222131,-0.0,0,0.01,0.01,0.14441339875332948,0.2854941063958295,17.82269731202584,0.01,0.07829130799644422,0.1744954175317488,5.12629952411634,0.01,0.07329379487009653,0.1621232210127083,4.816488588065469,0.01,0.14379569450659713,0.4193239558523335,52.63327799295506,0.01,0.1430313577502605,0.3364364869029609,10.237918560217572,0.01,0.08866973059885051,0.14238828372633797,14.352491629084414
0.2,20.0,19.825699474262056,0.1743005257379453,0.04364675606889467,1.8152915063754438,0.054729672986860635,0.09935031051975368,0.09935031051975368,0.09126354186252794,0.008086768657225744,-0.0,0,0.01,0.01,0.14442235815246623,0.2855041809432607,17.85388892010763,0.01,0.07830045843337186,0.17450549207917998,5.142760502980946,0.01,0.07330299755550561,0.16213329556013947,4.831591330986806,0.01,0.1437878968276593,0.4193152249019917,52.60081466846308,0.01,0.14302338555276503,0.33642775595261903,10.227449193109363,0.01,0.08866425857943099,0.14238257869249754,14.332055587810432
0.21,20.0,19.851218046752006,0.14878195324799265,0.04537545097305922,1.5786090367332006,0.05476031931072792,0.08644513491831068,0.08644513491831068,0.0779020485517723,0.008543086366538383,-0.0,0,0.01,0.01,0.144432195783368,0.2855149224439902,17.8775623392951,0.01,0.07831052282090427,0.17451623357990945,5.1526376938395675,0.01,0.0733130806383273,0.16214403706086894,4.840520864644024,0.01,0.1437794850106778,0.4193059101083554,52.56942094495712,0.01,0.14301470771193037,0.33641844115898273,10.2186652011181,0.01,0.088658358736139,0.14237649692272006,14.31610934646596
0.22,20.0,19.877114917565436,0.12288508243456477,0.0449831638435785,1.337345867676696,0.05479141715121795,0.07327507531133137,0.07327507531133137,0.06434247870203413,0.008932596609297246,-0.0,0,0.01,0.01,0.14444243738273407,0.2855258235974116,17.892907485381535,0.01,0.07832101460289446,0.17452713473333087,5.1557329318705465,0.01,0.07332355826212546,0.16215493821429036,4.843101053961329,0.01,0.143770857457345,0.4192964507057779,52.54051386081878,0.01,0.1430057367593233,0.33640898175640527,10.211932103013552,0.01,0.08865231119483873,0.14237032575652264,14.305277983797163
0.23,20.0,19.902192493360424,0.09780750663957447,0.042532809981809916,1.1029644997949248,0.05482152846701197,0.06046619972361109,0.06046619972361109,0.05121189072080368,0.009254309002807416,-0.0,0,0.01,0.01,0.14445260180262467,0.28553638026956263,17.899455990454978,0.01,0.07833144021319613,0.17453769140548192,5.152107995639261,0.01,0.07333393884530759,0.1621654948864414,4.839396041768402,0.01,0.14376241481263735,0.41928728430756834,52.51537387434622,0.01,0.14299689067120022,0.33639981535819574,10.207518136298079,0.01,0.08864639685366846,0.14236435055810473,14.299947365152846
